Month,electricity_consumption_GWh,HYDRO,Thermal,WIND,GEOTHERMAL,BAGASSE_BIOGAS,IMPORTS,SOLAR,Total,DC_1_Lifeline_0_30_per_kWh,DC_2_Ordinary_30_100_per_kWh,DC_3_Ordinary_100_15000_per_kWh,Small_Commercial_1_0_30_per_kWh,Small_Commercial_2_30per_kWh_100per_kWh,Small_Commercial_3_100per_kWh_1500per_kWh,SC3_Bulk_Supply_1000per_kWh_1500per_kWh,"Commercial_Industrial_1___415_V_>_15,000_per_kWh","Commercial_Industrial_2___11,000_V","Commercial_Industrial_3___33,000_V","Commercial_Industrial_4___66,000_V","Commercial_Industrial_5___132,000_V","Commercial_Industrial_6___220,000_V",Commercial_Industrial_7_SEZs,E_Mobility,Street_Lighting,Number_of_new_customers,Cummulative_Connections,400 kV Ketraco,220kv Ketraco & KenGen links,132kv Ketraco,220 kV,132 kV,66 kV,33 kV,11 kV,HV_MV_Circuit_km,LV_Circuit_km,TOTAL,Renewable_Generation,Year,Month_num,Renewable_Share_%,Month_Num,Quarter,Is_Rainy_Season,Month_Sin,Month_Cos,Renewable_Share_Pct,Thermal_Share_Pct,Demand_Supply_Gap,Consumption_Lag1,Consumption_Lag3,Consumption_Growth,Rolling_Mean_3M,Rolling_Std_6M,HV_MV_per_Customer,LV_per_Customer,Grid_Capacity_per_Demand,Post_2020_Solar_Initiative,Drought_Period
2024-07-01,905.4683794099998,358.2258526,102.770627,134.71362299999942,471.83112,0.001466,106.01344093832475,31.344500200000045,1204.9006297383241,20.028500000000005,25.243599999999997,28.317000000000004,20.0285,25.0016,28.7042,28.7042,25.314977777777777,21.1729,21.310311627906977,20.378,19.445815384615386,17.365892307692306,17.36589676923077,24.5902,16.3985,34682.0,9693954.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,996.1165617999995,2024,7,83.0,7,3,0,-0.4999999999999997,-0.8660254037844388,82.6720923879285,8.52938611396687,-299.43225032832436,881.0129206380589,886.5191124538906,0.02775834292444812,894.265631040569,16.32421560914421,0.010035327174030328,0.02394110803496695,107.43831834678603,1,0
2024-08-01,925.87487409684,320.884572576,99.49201199999992,158.05528499999988,483.33172,0.000995199999999997,131.11238051883512,34.44203240000001,1227.3189976948352,20.483900000000006,25.699,28.7724,20.483900000000002,25.456999999999997,29.1596,29.1596,25.770377777777778,21.6283,21.765711627906978,20.8334,19.901215384615384,17.821292307692307,17.82129676923077,25.0456,16.8539,32607.0,9725984.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,996.714605176,2024,8,81.0,8,3,0,-0.8660254037844385,-0.5000000000000004,81.21072085155049,8.106450905336509,-301.44412359799514,905.4683794099998,896.3155930736484,0.022536948998856277,904.1187247149661,17.14922813640146,0.010002278432701513,0.023862264219229642,105.07035315640825,1,0
2024-09-01,909.1071842074882,270.95536653799996,92.3009653,190.60592200000025,455.23047998999976,0.000263,122.39707488028965,36.41928849999996,1167.9093602082896,20.285900000000005,25.500999999999998,28.5744,20.2859,25.259,28.9616,28.9616,25.572377777777778,21.4303,21.567711627906977,20.6354,19.703215384615383,17.623292307692306,17.62329676923077,24.8476,16.6559,32965.0,9758141.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,953.2113200279999,2024,9,82.0,9,3,0,-1.0,-1.8369701987210297e-16,81.61689190144006,7.903093206097661,-258.8021760008014,925.87487409684,881.0129206380589,-0.018110103598726668,913.4834792381093,16.340701092846338,0.009969316901651657,0.023783628459560075,107.00828427046842,1,0
2024-10-01,937.6413730547997,276.60461689399995,110.58945199999995,182.33883000000037,493.29365,0.0007119000000000087,130.1053178267354,40.65869379999997,1233.5912724207358,20.353500000000007,25.5686,28.642,20.3535,25.326599999999996,29.0292,29.0292,25.639977777777776,21.4979,21.635311627906976,20.703,19.770815384615386,17.69089230769231,17.69089676923077,24.9152,16.7235,32295.0,9791595.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,992.8965025940004,2024,10,80.0,10,4,1,-0.8660254037844386,0.5000000000000001,80.48828852733301,8.964837420013918,-295.94989936593606,909.1071842074882,905.4683794099998,0.031387045821429815,924.2078104530427,20.304718804788383,0.009935255696339565,0.023702369225851356,103.75182110731629,1,0
2024-11-01,940.9081892308723,273.924316378,99.858821,158.16430999999977,495.31,0.0,134.18204580296216,40.077204600000066,1201.516697780962,20.277300000000004,25.492399999999996,28.565800000000003,20.277300000000004,25.2504,28.953,28.953,25.563777777777776,21.4217,21.559111627906976,20.6268,19.694615384615386,17.61469230769231,17.61469676923077,24.839,16.647299999999998,35098.0,9826348.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,967.4758309779999,2024,11,81.0,11,4,1,-0.5000000000000004,0.8660254037844384,80.52121395938951,8.311063939804223,-260.6085085500897,937.6413730547997,925.87487409684,0.0034840785293308585,929.2189154977201,22.654437971216986,0.009900117520771705,0.023618540682662573,103.39159666526162,1,0
2024-12-01,886.0,286.308315546,103.44493280000015,148.02641299999993,476.33664,0.0,128.14240320776034,44.8787958,1187.1375003537605,20.427,25.642099999999996,28.715500000000002,20.427000000000003,25.4001,29.1027,29.1027,25.71347777777778,21.5714,21.708811627906975,20.7765,19.844315384615385,17.764392307692308,17.76439676923077,24.9887,16.797,27007.0,9852423.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,955.550164346,2024,12,80.0,12,4,0,-2.4492935982947064e-16,1.0,80.49195346463668,8.713812239035,-301.1375003537605,940.9081892308723,909.1071842074882,-0.05835658554078049,921.5165207618907,21.12442187936849,0.009873916294499333,0.02355603286622996,109.79909706546276,1,0
2025-01-01,957.0,282.660656018,108.3885459999999,159.35398900000024,483.29304999999994,0.0,146.0210554635931,37.37510539999999,1217.0924018815933,20.241100000000003,25.4562,28.529600000000002,20.241100000000003,25.2142,28.9168,28.9168,25.52757777777778,21.3855,21.522911627906975,20.5906,19.658416276923077,17.578492307692308,17.57849676923077,24.8028,16.611099999999997,30746.0,9882751.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,962.6828004180002,2025,1,79.0,1,1,0,0.49999999999999994,0.8660254037844387,79.09693618411532,8.905531398637772,-260.09240188159333,886.0,937.6413730547997,0.08013544018058694,927.9693964102908,25.314468002418543,0.009843615406277057,0.023483744556551105,101.65308254963428,1,0
2025-02-01,916.0,240.07984116600002,113.33523300000013,194.40629099999987,415.08312000000006,0.0,124.12138088638117,44.424766400000024,1131.4506324523811,19.886100000000006,25.101200000000002,28.1746,19.8861,24.8592,28.5618,28.5618,25.17257777777778,21.0305,21.167911627906978,20.2356,19.30341716923077,17.223492307692307,17.22349676923077,24.4478,16.256099999999996,35108.0,9917087.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,893.994018566,2025,2,79.0,2,1,0,0.8660254037844386,0.5000000000000001,79.0130822259826,10.016807605149316,-215.45063245238111,957.0,940.9081892308723,-0.0428422152560084,919.6666666666666,25.64992592762077,0.009809533787492235,0.023402436622770376,106.20305676855895,1,0
2025-03-01,943.0,274.26718774399995,154.2083309999999,168.14440699999963,475.69890999999996,0.0,120.76371601140255,43.96889799999997,1237.051449755402,20.146500000000003,25.3616,28.435,20.1465,25.119600000000002,28.8222,28.8222,25.43297777777778,21.2909,21.428311627906975,20.496,19.563818061538463,17.483892307692308,17.48389676923077,24.7082,16.5165,33376.0,9948475.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,962.0794027439995,2025,3,78.0,3,1,0,1.0,6.123233995736766e-17,77.77197972923666,12.465797686142398,-294.051449755402,916.0,886.0,0.029475982532751077,938.6666666666666,25.327174489106554,0.009778584154857906,0.023328600614667072,103.16224814422057,1,0
2025-04-01,943.0,293.70969442399996,119.03241499999992,142.38945100000018,479.64657,0.0,131.6418546125485,39.33415240000002,1205.7541374365485,21.101100000000002,26.3162,29.389599999999994,21.101100000000006,26.074199999999998,29.7768,29.7768,26.38757777777778,22.245504142857143,22.382911627906978,21.4506,20.518418953846155,18.438492307692307,18.43849676923077,25.6628,17.471099999999996,31733.0,9979211.0,2031.0,792.0,1452.0,1352.0,2350.0,1423.0,40836.0,45792.0,97282.0,232084.0,329366.0,955.0798678240001,2025,4,79.0,4,2,1,0.8660254037844387,-0.4999999999999998,79.21016716181578,9.87203040024931,-262.7541374365485,943.0,957.0,0.0,934.0,25.737796366298728,0.00974846608614649,0.02325674845436177,103.16224814422057,1,0
